IDM;IDEFV;EF;EFnotes
24;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
25;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
26;G24;2.278082774273896;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
27;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
28;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
29;G24;1.754694600519732;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
30;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
31;G24;6.054815802507805;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
32;G24;9.499189511757193;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
33;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
34;G24;0.3037496333531108;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
35;G24;0.962574215253994;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
36;G24;126.3969301344648;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
37;G24;1.616964768371653;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
38;G24;3.286660124383284;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
39;G24;6.069558314024833;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
40;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
41;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
42;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
43;G24;56.72507779844669;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
44;G24;2.115898465728478;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
45;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
46;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
46a;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
46b;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
47;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
48;G24;9.840910784515518;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
49;G24;0.3550746631094838;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
50;G24;1.319485315983446;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
51;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
52;G24;1.958765318539162;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
53;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
54;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
55;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
56;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
57;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
58;G24;1.754694600519732;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
59;G24;0.5861118754538214;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
60;G24;22.52354726095874;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
61;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
62;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
63;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
64;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
65;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
66;G24;7.923159216811525;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
67;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
68;G24;42.96049455040107;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
69;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
70;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
71;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
72;G24;0.485254821662438;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
73;G24;0.05057991226136804;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
74;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
75;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
76;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
77;G24;4.509414753628954;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
78;G24;4.509414753628954;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
79;G24;4.509414753628954;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
80;G24;4.509414753628954;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
81;G24;0.6128188610093185;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
82;G24;1.808128057726989;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
83;G24;3.612813830765568;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
84;G24;0.2279280164041338;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
85;G24;0.2279280164041338;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
86;G24;12.94575101123275;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
87;G24;9.350651869362931;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
88;G24;5.282577415823344;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
89;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
90;G24;26.53114924023885;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
91;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
92;G24;20.74025773501745;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
93;G24;21.56216270633963;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
94;G24;22.47289862436565;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
95;G24;25.13686433387982;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
96;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
97;G24;4.864924524911843;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
98;G24;;"Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
99;G24;697.92;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
100;G24;177.68;"GREET 2024 (Argonne National Laboratory). Valor extraido da aba 'Emission Factors GREET and BR' do LCA_LV_i3ET, coluna G24; dado de entrada processado."
1;BR25BR;3.294;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
2;BR25BR;3.294;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
3;BR25BR;1.8704;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
4;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
4a;BR25BR;4.655;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
4b;BR25BR;4.655;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
5;BR25BR;5.042;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
6;BR25BR;6.302;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
7;BR25BR;1.662;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
8;BR25BR;22.976;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
9;BR25BR;1.045;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
10;BR25BR;4.067061;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
11;BR25BR;2.401802;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
12;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
13;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
14;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
15;BR25BR;9.203;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
16;BR25BR;1.240436184707388;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
17;BR25BR;62.02850486814071;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
18;BR25BR;4.067061;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
19;BR25BR;1.21271484287236;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
20;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
21;BR25BR;123.255423928966;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
22;BR25BR;8.875218191920602;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
23;BR25BR;28.1461069599107;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
24;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
25;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
26;BR25BR;2.278082774273896;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
27;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
28;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
29;BR25BR;1.754694600519732;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
30;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
31;BR25BR;6.054815802507805;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
32;BR25BR;9.499189511757193;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
33;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
34;BR25BR;0.3037496333531108;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
35;BR25BR;0.962574215253994;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
36;BR25BR;126.3969301344648;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
37;BR25BR;1.616964768371653;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
38;BR25BR;3.286660124383284;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
39;BR25BR;6.069558314024833;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
40;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
41;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
42;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
43;BR25BR;56.72507779844669;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
44;BR25BR;2.115898465728478;Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
45;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
46;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
46a;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
46b;BR25BR;;Sem fator nesta versao ('ND' na fonte). Contribui com zero para as emissoes - ausencia de dado, nao desempenho ambiental nulo. Ver a aba CoberturaEF. Projeto do Berco ao Portao - FGV/Unicamp para a Fundep (Programa Move, Governo Federal). Recorte: producao 100% nacional.
